Gene_A,Gene_B,posterior_edge
Snta1,Snta1,0.5
Snta1,Dtna,0.5
Sntb1,Dtna,0.5
Agt,Agt,0.5
Itpr1,Itpr1,0.5
Dab1,Ldlr,0.5121026525114979
Dab1,Crkl,0.5121026525114979
Dab1,Cdk5,0.5121026525114979
Dab1,Dab1,0.5318540456305002
Dab1,Vldlr,0.5121026525114979
Dab1,Aplp1,0.5121026525114979
Dab1,Lrp8,0.5197530882231034
Mapk8ip1,Lrp8,0.5157214150587413
Pdcd6,Pdcd6ip,0.5
Cntn1,Cntn1,0.5
Rpl7a,Rpl36,0.9415906582503847
Rpl7a,Rpl27,0.8845220191869198
Rpl7a,Rpl23a,0.9675505878681737
Rpl7a,Rpl8,0.9721101142389261
Rpl7a,Rps3a,0.9619746706645739
Rpl7a,Rpl15,0.9824452585252674
Rpl36,Rpl27a,0.9497885463904938
Rpl36,Rpl13,0.9460989613371135
Rpl36,Rpl15,0.9546100201932534
Rpl27,Rpl30,0.8470723568784891
Rpl27,Rpl34,0.8924212940011559
Rpl23a,Pa2g4,0.9281117344775187
Rpl23a,Rpl39,0.9320901188324068
Rpl23a,Rpl8,0.9710239563708777
Rpl23a,Rpl35,0.9587004665829589
Rpl23a,Rpl39l,0.9320901188324068
Rpl8,Rpl37a,0.9355122931053752
Rpl8,Rps3a,0.9654066164513381
Rpl8,Rpl15,0.9860292774714974
Rpl8,Rpl34,0.9818087201675008
Rps3a,Rpl37a,0.9261625457909756
Rps3a,Rps14,0.8761641049395245
Rps3a,Rps26,0.8902309320633878
Rps3a,Rps17,0.9391126184229753
Rpl15,Rpl27a,0.9914015898905782
Rpl15,Rpl13,0.9873706558532016
Rpl15,Rpl36a,0.9021585737122768
Rpl15,Rpl35,0.9733132005999565
Rpl15,Rpl37,0.9851715212128386
Rpl15,Rpl4,0.997676606235232
Msx1,Dlx2,0.5
Rb1,Ccnd1,0.8736908938602099
Rb1,Cdk4,0.8614890507326337
Rb1,Cdk2,0.8711531221546658
Rb1,Cebpd,0.6180701410682805
Rb1,Runx2,0.6180701410682805
Ccnd1,Cdk4,0.9347023288402422
Ccnd1,Cdkn1a,0.797385680699731
Ccnd1,Cdk2,0.9463236887257535
Ccnd1,Cdk6,0.7215410216572908
Cdk4,Ccnd2,0.6597682018321608
Cdk4,Ccnd3,0.7107675385779104
Cdk4,Cdkn2c,0.6597682018321608
Cdk4,Cdkn2d,0.6597682018321608
Cdk4,Cdkn2a,0.8865028618398559
Cdk2,Cdkn1a,0.7953661052203348
Cdk2,Ccna1,0.6684255177817726
Il1r1,Myd88,0.8082913009674674
Il1r1,Irak1,0.774586704420522
Myd88,Irf1,0.9386530060547092
Myd88,Myd88,0.99114621826105
Myd88,Irf5,0.6865849944306738
Myd88,Irf7,0.886873474734282
Myd88,Traf3,0.9751533443680842
Myd88,Irak1,0.93745062230976
Myd88,Irak2,0.6865849944306738
Myd88,Irak4,0.8082913009674674
Myd88,Tirap,0.7974811652557554
Myd88,Tlr4,0.9048926726701065
Myd88,Tlr2,0.8183282482932761
Irak1,Irak1,0.8896254106093607
Irak1,Irak3,0.6480372984330668
Irak1,Irak4,0.774586704420522
Scd1,Scd1,0.5
Gsta1,Gsta1,0.5
Dnmt1,Dnmt1,0.5617451667737346
Rpl27a,Rpl13,0.9822017314013581
Rpl27a,Rpl36a,0.8978933860974402
Rpl27a,Rpl4,0.99239837959564
Rpl13,Rpl35,0.9644519869690256
Rpl13,Rpl4,0.988359268959667
Rpl36a,Rpl11,0.8634570368006109
Rpl4,Rpl28,0.9556779792195398
Rpl4,Rpl26,0.9368496959452813
Rpl4,Rpl37,0.9861556734571199
Rps16,Rps20,0.815721126306184
Rps16,Rps15,0.840250453347097
Rps16,Rps25,0.7791354861597561
Rps16,Rack1,0.825724505890244
Rps16,Rps5,0.8122854046036964
Rps16,Rps19,0.7197072344422629
Rps20,Rps29,0.808854385369971
Rps20,Rps3,0.8681997204547375
Rps15,Rps18,0.7948685088296389
Rps15,Rps29,0.8328502145860783
Rps15,Rpl11,0.8639776252886182
Rps25,Rps18,0.741904937247502
Rps25,Rps5,0.7458895201441956
Rack1,Rps3,0.8798658436868001
Rack1,Rps17,0.855966628526107
Rps5,Rps14,0.7923559736302102
Rps5,Rps28,0.7491994380817334
Rps19,Rps18,0.690403110302356
Rpsa,Rps2,0.9608898374181669
Rpsa,Rps17,0.9349347140259668
Rpsa,Rps27,0.9499647118851297
Rpsa,Rps27l,0.9499647118851297
Rpsa,Rps21,0.9495573297532974
Rps2,Rps15a,0.9858693651505123
Rps2,Rps3,0.9787826908738759
Rps2,Rps9,0.9551543044400475
Rps2,Rps21,0.9637442016656105
Rps2,Serbp1,0.9661803123791485
Rps17,Rps26,0.8762618577420994
Rps17,Rps3,0.9518199270835211
Rps27,Rps7,0.9536501716498307
Rps27,Rps15a,0.9743521144411842
Rps27,Rps13,0.9691501354273445
Rps27,Rps21,0.9527514150882443
Rps27l,Rps7,0.9536501716498307
Rps27l,Rps15a,0.9743521144411842
Rps27l,Rps13,0.9691501354273445
Rps27l,Rps21,0.9527514150882443
Rps21,Rps15a,0.973922652817826
Calr,Calr,0.5
Rpl19,Pa2g4,0.9249854361436848
Rpl19,Rps7,0.9569046202944532
Rpl19,Rps11,0.9509013639421684
Rpl19,Rps13,0.9725157795244541
Rpl19,Rpl22,0.6746568138946198
Rpl19,Rpl34,0.9736710849360574
Il1rl1,Il1rl1,0.5000024192047635
Il1rl1,Il1rap,0.5000037410236446
Il1rl1,Il33,0.5000020453079594
Il1rap,Ptprd,0.5000127182367038
Il1rap,Il33,0.5000031628349748
Rplp0,Rpl12,0.7043073929555834
Rplp0,Eef2,0.8520956690460275
Rpl12,Eef2,0.7732536145030235
Eef2,Rpl9,0.9619142662545804
Eef2,Rps23,0.9375061334028207
Eef2,Rpl23,0.8293517171908082
Eef2,Rps24,0.9121165318479332
Eef2,Fau,0.9584821521565272
Eef2,Serbp1,0.9639593335224872
Cdh2,Cdh2,0.6129890001155551
Cdh2,Ctnnd1,0.5429300255055532
Cav1,Csk,0.5084763828100906
Cav1,Pla2g4a,0.5064794521665262
Ntrk2,Sort1,0.5
Sort1,Sort1,0.5
Sort1,Vps35,0.5
Sort1,Ngfr,0.5
Il9,Il9r,0.5001607713199359
Il9r,Il2rg,0.5011136750633967
Il12b,Il12b,0.9748033991096463
Il12b,Il12rb1,0.7279551431487364
Cd44,Rdx,0.5
Rdx,Spn,0.5
Rdx,Rdx,0.5
Rdx,Icam2,0.5
Rdx,Mme,0.5
Rdx,Selplg,0.5
Nme1,Nme1,0.5
B4galt1,Lalba,0.5
Lalba,Lalba,0.5
Id1,Id1,0.5989164507236264
Ascl1,Neurog2,0.5485242973355258
Neurod1,Neurod1,0.5989164507236264
Rag1,Rag1,0.5
Rag1,Rag2,0.5
Rag2,Rag2,0.5
Rag2,H3c2,0.5
Lgals1,Lgals1,0.5
Ywhab,Irs1,0.7880700391930453
Ywhab,Mlxipl,0.5689051427488538
Ywhab,Ywhab,0.6813538973396925
Fgfr1,Frs2,0.5268525975866574
Lgals3,Lgals3,0.5
Il2rb,Il2rg,0.5011136750633967
Il2rg,Il7r,0.507714513773257
Cnp,Cnp,0.5
Sptan1,Kifap3,0.5
Kifap3,Kif3a,0.5
Kifap3,Kif3b,0.5
Ctsa,Ctsa,0.5
Ctsa,Glb1,0.5
Glb1,Glb1,0.5
Gapdh,Gapdh,0.5
Gapdh,Siah1a,0.5
Siah1a,Siah1a,0.5
Il7r,Crlf2,0.5408494544991886
Il7r,Tslp,0.5203040909325782
Crlf2,Tslp,0.5408494507853893
Lamp2,Lamp2,0.5
Ap2a2,Ap2a2,0.7167862125640105
Ap2a2,Ap2s1,0.6819769808425404
Ap2a2,Ap2m1,0.7176427322755471
Ap2a2,Ap2b1,0.6939564306335072
Ap2a2,Itsn1,0.6077525238730525
Ap2s1,Ap2m1,0.6826959696993224
Ap2s1,Ap2b1,0.6628129632610261
Ap2m1,Ap2m1,0.7185026360861347
Ap2m1,Tgoln2,0.5830194867081909
Ap2m1,Necap2,0.6371980842500328
Ap2m1,Ap2b1,0.6947227501519488
Ap2b1,Necap2,0.6222666635024656
Itsn1,Itsn1,0.5535578635914609
Cxcl10,Cxcl10,0.5
Ptpra,Ptpra,0.6973321578532059
Cd48,Cd244,0.5
Cd244,Cd244,0.5
Bsg,Slc16a1,0.5
Il10,Il10,0.5510708712093122
Fasn,Fasn,0.5
Tnnc1,Tnni3,0.5
Tnnc1,Tnnt2,0.5
Tnni3,Tnnt2,0.5
Dag1,Dag1,0.5
Gstp1,Gstp1,0.5
Rpl3,Rps6,0.7920612183443156
Rpl3,Rpl23,0.758133489087565
Rpl3,Rpl24,0.7413104467408536
Rpl9,Rpl14,0.9321963499570358
Esr1,Pou4f2,0.5024481754984964
Zp2,Zp2,0.5
Pou5f1,Pou5f1,0.9456571441074233
Pou5f1,Wdr5,0.9060536378265505
Pou5f1,Nr0b1,0.8356065223164258
Pou5f1,Chd4,0.8572539371879883
Pou5f1,Nanog,0.8655629237529285
Pou5f1,Sall4,0.8251591971381251
Wdr5,Wdr5,0.8699695134976497
Wdr5,Rbbp5,0.7676650303268435
Wdr5,Ash2l,0.7344428016635384
Nr0b1,Nr5a2,0.6256193711359597
Nr0b1,Nr0b1,0.7527318125841072
Nr0b1,Rif1,0.596024981663919
Nr0b1,Nanog,0.7752907771158101
Chd4,Mbd3,0.6088121842605471
Nanog,Esrrb,0.613929167308341
Nanog,Nacc1,0.613929167308341
Nanog,Nanog,0.7998633657953369
Nanog,Sall4,0.7667210620600213
Nanog,Znf281,0.613929167308341
Nanog,Zmym2,0.613929167308341
Nanog,Sall1,0.613929167308341
Sall4,Sall4,0.737241800970714
Tnfrsf9,Tnfrsf9,0.5
Tnfrsf9,Tnfsf9,0.5
Tnfsf9,Tnfsf9,0.5
Mag,Mag,0.5
Mag,Rtn4r,0.5
Rtn4r,Adgrb1,0.5
Rtn4r,Rtn4r,0.5
Gnaq,Gnaq,0.5
Abcb1a,Abcb1a,0.5
H3c2,Kdm2a,0.5
Fgfr2,Fgfr2,0.5
Ache,Ache,0.5
Lmo2,Ldb1,0.5966779842749286
Ldb1,Isl1,0.5367326787426419
Fech,Abcb7,0.5
Hnf1a,Hnf1a,0.5
Irf7,Irf7,0.804738344485074
Traf3,Cd40,0.8916860619448975
Traf3,Tank,0.9424217974333113
Traf3,Ticam1,0.883687402785509
Traf3,Mavs,0.6746539276718689
Traf3,Tbk1,0.9316469630406355
Tirap,Tlr4,0.7452384638038705
Tlr4,Ticam2,0.6268214351080887
Tlr4,Ly96,0.6268214351080887
Tlr4,Tlr4,0.8337867019772245
Tlr2,Tlr6,0.5783907024264022
Rarb,Rarb,0.5490525222369276
Rarb,Rxra,0.576356967848984
Rarb,Ing4,0.5186374303317026
Rarb,Med1,0.5416381832322728
Rxra,Ppara,0.6051953000463108
Rxra,Rxra,0.6188600763673182
Rxra,Trim24,0.6378703225184272
Rxra,Med1,0.5648155339087391
Gabrg2,Gabra3,0.5
Gabrg2,Gabra1,0.5
Gabrg2,Gabrb2,0.5
Gabrg2,Gabarapl1,0.5
Gabra3,Gabrb2,0.5
Gabra1,Gabrb2,0.5
Gabrb2,Gabrb2,0.5
Gabarapl1,Gabarapl1,0.5
Wnt5a,Ror2,0.5
Ap1g1,Ap1g1,0.5
Ap1g1,Ap1m1,0.5
Ap1g1,Ap1s1,0.5
Ap1m1,Ap1m1,0.5
Ap1m1,Ap1s1,0.5
Eif3a,Eif3b,0.5
Furin,Furin,0.5
Trim28,Cbx1,0.7269345560393651
Trim28,Trim28,0.6925327674833744
Ca5a,Ca5a,0.5
Aicda,Rpa2,0.5227506226271456
Phc1,Bmi1,0.7646563181101259
Ccng1,Cdkn2a,0.756565845963944
Trp53,Trp53,0.941583903298691
Trp53,Cdkn2a,0.896070075740243
Cdkn2a,Pex19,0.6349756139168937
Rpl11,Rps18,0.8286490449067859
Irf2,Irf2,0.5
Htr3a,Htr3a,0.5
Gsta4,Gsta4,0.5
Aldh1a1,Aldh1a1,0.5
Tec,Dok1,0.5113674255580094
Dok1,Ret,0.5113674255580094
Dok1,Dok1,0.529918376095289
Dok1,Inpp5d,0.5486269094418319
Pax3,Lef1,0.5250186244494536
Lef1,Pias4,0.5250186244494536
Ripk1,Ripk1,0.8855843399756933
Ripk1,Ripk3,0.7666881620763377
Mcm3,Mcm5,0.5
Mcm3,Mcm2,0.5
Mcm3,Mcm7,0.5
Ndn,Hif1a,0.5548000306517947
Hif1a,Vhl,0.5957740490601117
Hif1a,Arnt,0.6337924365469841
Cdk6,Ccnd3,0.6074152419503214
Rps15a,Rps7,0.9748634363906867
Rps15a,Rps23,0.9492490151652719
Rps15a,Rps11,0.9686242196825187
Rps15a,Rps13,0.9910881983841701
Rps15a,Rps9,0.965144220945363
Rps3,Rps29,0.9044423811102428
Rps3,Fau,0.9639213358818716
Rps3,Rps10,0.9093554635815281
Rps3,Serbp1,0.9694634955585605
Rps9,Rps4x,0.8941935340699773
Rps9,Rps24,0.8964260285129572
Rps9,Fau,0.9410263716150818
Serbp1,Fau,0.9517101336433531
Serbp1,Rps12,0.8115993576127466
Serbp1,Rps10,0.898580528335805
Ube2i,Rangap1,0.5125874041337105
Ube2i,Sumo1,0.5141426217572116
Relb,Relb,0.8633215289072732
Relb,Nfkb2,0.8124575354918983
Lyn,Lyn,0.7552424041101834
Lyn,Cd22,0.7021772383366759
Lyn,Gab2,0.7021772354052614
Cd22,Ptpn6,0.5608466517567898
Apbb1ip,Apbb1ip,0.5
Ctnna1,Ctnna1,0.6129890001155551
Ctnna1,Vcl,0.5429300255055532
Klkb1,Klkb1,0.5
Ptma,Keap1,0.5451444193340874
Keap1,Nfe2l2,0.5592341403415436
Keap1,Keap1,0.618817214090053
Cftr,Cftr,0.5
U2af2,U2af2,0.5
U2af2,Rbm39,0.5
Rbm39,Rbm39,0.5
Irs1,Jak1,0.740006990719842
Btk,Btk,0.6100189735835313
Gab1,Shc1,0.7804048873831051
Csf2rb2,Csf2rb2,0.5
Acvr2a,Synj2bp,0.5000035573621315
Acvr2a,Magi2,0.5000246422332814
Magi2,Arhgef16,0.5000322368444083
Magi2,Dll1,0.5000246422332814
Magi2,Magi2,0.5000648570463239
Tgfb2,Tgfb2,0.5
Wnt3a,Fzd8,0.5
Fzd8,Fzd8,0.5
Ets1,Ets1,0.5
Gna12,Gna12,0.5
Gna13,Gna13,0.5
Rps6,Rps4x,0.8242756419458813
Rps6,Rps24,0.8261121600672298
Rps6,Rpl24,0.7436344293349059
Rpl23,Rpl24,0.7153322706198356
Klrb1a,Klrb1a,0.5
Vav1,Vav1,0.5
Braf,Map2k1,0.6328061343042582
Braf,Map2k2,0.566304840947736
Braf,Raf1,0.6093937398256078
Map2k1,Ksr1,0.6897964057308501
Map2k1,Raf1,0.660871492834368
Map2k2,Raf1,0.5803167624845595
Raf1,Rock2,0.5503473436811237
Raf1,Ksr1,0.6563371958466107
Retn,Retn,0.5354791097473477
H2-DMa,H2-DMb2,0.5
Col2a1,Col2a1,0.5
Adss1,Adss1,0.5
Nckap1,Wasf1,0.5000752671129093
Trim24,Cbx1,0.7068240768886833
Kif5c,Kif5c,0.5
Kif3a,Kif3b,0.5
Prkcd,Prkcd,0.5
Pabpc1,Ago2,0.5000000000000001
Ago2,Elavl1,0.5000000000000001
Ago2,Tnrc6a,0.5000000000000001
Ptpn6,Lilrb4a,0.50878388804101
Ptpn22,Csk,0.5016007830465333
Csk,Csk,0.5042131585576436
Csk,Pag1,0.5016007830465333
Ftl1,Ftl1,0.5
Casp1,Pycard,0.5
Pycard,Nlrp3,0.5
Pycard,Pycard,0.5
Agtr1a,Agtrap,0.5
Tead1,Yap1,0.5
Yap1,Tead4,0.5000000000000001
Yap1,Lats2,0.5
Msr1,Msr1,0.5
Ccnd3,Fbxl2,0.5401381940847895
Ppic,Ppic,0.5
Arnt,Arnt,0.624110076519445
Arnt,Npas1,0.5471517870219572
Arnt,Epas1,0.633792423202341
Arnt,Hif3a,0.5471517870219572
Arnt,Sim1,0.5471517870219572
Arnt,Sim2,0.5471517870219572
Arnt,Npas4,0.5471517870219572
Arnt,Npas3,0.5471517870219572
Ccl5,Ccl5,0.6213150995694758
Rbpj,Rbpj,0.5375748464515986
Rbpj,Notch1,0.575596317835009
Notch1,Notch1,0.6520911942400918
Notch1,Itch,0.557786747608992
Notch1,Pofut1,0.5755963130356387
Gsx2,Gsx2,0.5
Ceacam1,Ceacam1,0.5
Nectin2,Nectin2,0.5
Cst8,Cst8,0.5
Mmp13,Mmp13,0.5
Mef2c,Mef2c,0.6118556010992581
Mif,Mif,0.5
Ephx2,Ephx2,0.5
Usp4,Usp4,0.5
Rab5c,Rab5c,0.5
Psen1,Psenen,0.500076410004781
Fah,Fah,0.5
Kcnj2,Kcnj2,0.5
Jak1,Jak1,0.6258863069245605
Jak1,Ifnlr1,0.5625713934522216
Cd81,Cd81,0.5
Ptpn12,Pstpip1,0.5150195350564905
Ptpn12,Shc1,0.6040418153355774
Shc1,Sos1,0.7522128532933794
Shc1,Tgfbr1,0.6458226193945836
Shc1,Inpp5d,0.647112607689897
Flt4,Kdr,0.5
Kdr,Vegfd,0.5
Kdr,Vegfa,0.5
Fxr1,Elavl1,0.5000000000000001
Egfbp2,Egfbp2,0.5
Dnm1,Dnm1,0.5000014867720031
Dnm1,Lrrk2,0.5000029912168391
Lrrk2,Nsf,0.5000022865226088
Lrrk2,Actb,0.500010698118713
Lrrk2,Lrrk2,0.5000060179894159
Lrrk2,Dnm1l,0.5000029912168391
Dnm2,Amph,0.5
Ube2n,Ube2v1,0.5811173094070927
Ube2n,Ube2v2,0.5811173094070927
Tank,Tank,0.9258103910217925
Tank,Tbk1,0.9154401143479091
Cap1,Cap1,0.5
Thpo,Mpl,0.5
Mpl,Mpl,0.5
Vps26a,Vps35,0.5
Vps35,Vps35,0.5
Vps35,Vps29,0.5
Vhl,Epas1,0.5957740395074751
Id3,Tcf4,0.525018632963069
Lep,Lepr,0.5
Lepr,Lepr,0.5
Cetn1,Cetn1,0.5
Foxk1,Sin3b,0.5
Septin2,Septin2,0.5
Stat1,Isg15,0.5000000000000001
Isg15,Isg15,0.5000000000000001
Isg15,Usp18,0.5
Stat5a,Stat5a,0.6169164153414688
Lifr,Lifr,0.5
Oprm1,Wls,0.5
Il12rb2,Il12rb1,0.6016726900629867
Nr5a2,Nr5a2,0.5624386231525265
Man1a1,Man1a1,0.5
Rangap1,Rangap1,0.506256529481345
Syt1,Syt1,0.5
Tsc2,Tsc1,0.5224268022679275
Rab11b,Kcnma1,0.5
Kcnma1,Hspa8,0.5
Nf2,Nf2,0.5
Abraxas1,Abraxas1,0.7530053465376232
Nedd4,Grb10,0.5
Nedd4,Scnn1a,0.5
Nedd4,Ndfip1,0.5
Nedd4,Scnn1b,0.5
Nedd4,Scnn1g,0.5
Grb10,Igf1r,0.5
Scnn1a,Nedd4l,0.5
Scnn1b,Nedd4l,0.5
Scnn1g,Nedd4l,0.5
Tead4,Tead4,0.5000000000000001
Tead4,Vgll4,0.5000000000000001
Tead4,Vgll1,0.5000000000000001
Tead4,Wwtr1,0.5
Rph3a,Rab8a,0.49999999999999994
Rph3a,Rab27a,0.5
Rab27a,Mlph,0.5
Rab27a,Rab27a,0.5
Rab27a,Sytl4,0.5
Capza1,Capzb,0.5
Tab1,Tab1,0.6340273606979436
Crat,Crat,0.5
Rpl35,Pa2g4,0.9209766570441489
Rpl35,Rpl37,0.9623562669229736
Syk,Clec7a,0.5
Clec7a,Clec7a,0.5
Sat1,Sat1,0.5
Glrb,Gphn,0.5
Il15,Il15,0.5
Il15,Il15ra,0.5
Xpo4,Xpo4,0.606755275441371
Kcnj6,Kcnj6,0.5
Brca1,Palb2,0.5
Palb2,Palb2,0.5
Cdk5,Cdk5r1,0.501747115614891
Sult1e1,Sult1e1,0.5
Hsd11b1,Hsd11b1,0.5
Ahcy,Ahcy,0.5
Sftpb,Sftpb,0.5
Shmt1,Shmt1,0.5
Acadvl,Acadvl,0.5
Pa2g4,Rpl26,0.8877585458417177
Rpl26,Rpl39,0.8913619334810066
Rpl26,Rpl39l,0.8913619334810066
Defa14,Defa14,0.5
Dvl1,Dvl1,0.5
Dvl1,Dact1,0.5
Dact1,Dvl2,0.5
Dact1,Vangl2,0.5
Rab7a,Osbpl1a,0.5
Osbpl1a,Osbpl1a,0.5
Rorc,Rorc,0.5
Rorc,Foxp3,0.5
Foxp3,Foxp3,0.5
Cav3,Cacna1c,0.5
Kpna2,Kpna2,0.5000000000000001
Kpna2,Tnrc6a,0.5000000000000001
Kpna2,Ncbp1,0.5000000000000001
Kpna2,Nup50,0.5000000000000001
Kpna2,Ddx21,0.5000000000000001
Ifnlr1,Ifnlr1,0.5311009145807968
Ndufs6,Ndufs1,0.9959312237150372
Ndufs6,Ndufs4,0.9959319890379257
Ndufs6,Ndufv2,0.973221578827596
Ndufs1,Ndufv3,0.9547546836928199
Ndufs1,Ndufv1,0.9773017580332832
Ndufs1,Ndufa2,0.689931232279657
Ndufs1,Ndufs4,0.9999109495546267
Ndufs1,Ndufv2,0.9770183292277036
Ndufs4,Ndufv3,0.9547553854719206
Ndufs4,Ndufv1,0.9773024946071119
Ndufs4,Ndufa5,0.9962568729069257
Ndufs4,Ndufv2,0.977019065364144
Ndufv2,Ndufv3,0.9339305917951526
Ndufv2,Ndufv1,0.95544519222182
Hmga2,Chaf1a,0.5146713617282986
Chaf1a,Cbx1,0.6016297741841766
Pdx1,Pcif1,0.5
Pdx1,Spop,0.5
Spop,Gli2,0.5
Spop,Spop,0.5
Nudt1,Nudt1,0.5
Npas4,Arnt2,0.5068063516825715
Idh2,Idh2,0.5
Stom,Stom,0.5
Rad23b,Ngly1,0.49999999999999994
Ngly1,Ngly1,0.49999999999999994
Ngly1,Amfr,0.49999999999999994
Psmd10,Psmd10,0.49999999999999994
Galc,Galc,0.5
Galc,Psap,0.5
Psap,Psap,0.5
Acod1,Acod1,0.5
Slc12a2,Stk39,0.5
Stk39,Stk39,0.5
Ctsk,Ctsk,0.5
Adk,Adk,0.5
Cdh11,Cdh11,0.5
Cidec,Cidec,0.5
Tcl1a,Tcl1a,0.5
Cda,Cda,0.5
Cd38,Cd38,0.5
Mrps21,Mrps6,0.5
Mrps21,Rbfa,0.5
Mrps21,Mrps18c,0.5
Mrps21,Mrps2,0.5
Mrps21,Chchd1,0.5
Mrps21,Mrps28,0.5
Mrps21,Mrps9,0.5
Mrps21,Mrps11,0.5
Mrps6,Rbfa,0.5
Mrps6,Mrps26,0.5
Mrps6,Mrps18c,0.5
Mrps6,Mrps23,0.5
Mrps6,Mrps2,0.5
Mrps6,Chchd1,0.5
Mrps6,Mrps28,0.5
Mrps6,Mrps15,0.5
Rbfa,Mrps7,0.5
Rbfa,Mrps18c,0.5
Rbfa,Mrps2,0.5
Rbfa,Mrps5,0.5
Rbfa,Mrps28,0.5
Rbfa,Mrps9,0.5
Rbfa,Mrps11,0.5
Rbfa,Mettl15,0.5
Mrps18c,Mrps26,0.5
Mrps18c,Mrps23,0.5
Mrps18c,Mrps2,0.5
Mrps18c,Mrps28,0.5
Mrps18c,Mrps11,0.5
Mrps2,Mrps23,0.5
Mrps2,Mrps5,0.5
Mrps2,Chchd1,0.5
Mrps2,Mrps28,0.5
Mrps2,Mrps9,0.5
Chchd1,Mrps7,0.5
Chchd1,Mrps23,0.5
Chchd1,Mrps28,0.5
Chchd1,Mrps11,0.5
Mrps28,Mrps23,0.5
Mrps28,Mrps9,0.5
Mrps9,Mrps7,0.5
Mrps9,Mrps10,0.5
Mrps9,Mrps35,0.5
Mrps9,Mrps5,0.5
Mrps9,Mrps24,0.5
Mrps9,Mrps14,0.5
Mrps9,Dap3,0.5
Mrps11,Mrps7,0.5
Mrps11,Mettl15,0.5
Mrps26,Mrps18b,0.5
Mrps26,Mrps16,0.5
Mrps26,Mrps22,0.5
Mrps26,Mrps15,0.5
Mrps26,Mrps34,0.5
Mrps23,Mrps5,0.5
Mrps15,Aurkaip1,0.5
Rps23,Rps11,0.923997574061942
Rps23,Fau,0.9259553364057849
Rps24,Rps4x,0.858628575428783
Rnf216,Ube2l3,0.5128255396849866
Ube2l3,Prkn,0.5542157036244219
Ube2l3,Arih2,0.5128255396849866
Tlr7,Unc93b1,0.5
Unc93b1,Tlr13,0.5
Unc93b1,Tlr3,0.5
Unc93b1,Tlr9,0.5
Tpm1,Tpm1,0.5
Tpm1,Actc1,0.5
Tpm1,Acta1,0.5
Actc1,Actc1,0.5
Acta1,Arpc4,0.5
Acta1,Actr2,0.5
Acta1,Acta1,0.5
Acta1,Actr3,0.5
Acta1,Arpc2,0.5
